coll_date,w_name,w_type,common_name,sex,f_length,t_length,weight,maturity,age,hg,year
2012-10-02,Moose Lake,Lake,Lake Whitefish,Female,,590.0,2.6,Unknown,,0.067,2012
2008-09-04,Moose Lake,Lake,Northern Pike,Female,,650.0,1.16,Unknown,,0.495,2008
2011-09-17,Moose Lake,Lake,Northern Pike,Male,572.0,605.0,1.255,Mature,9.0,0.459,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Female,592.0,632.0,1.13,Mature,8.0,0.581,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Female,610.0,648.0,1.375,Mature,9.0,0.464,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,500.0,525.0,1.095,Mature,4.0,0.244,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,555.0,591.0,1.175,Mature,8.0,0.535,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,442.0,473.0,0.66,Mature,3.0,0.11,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,542.0,580.0,1.1,Mature,7.0,0.346,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,528.0,559.0,1.125,Mature,7.0,0.188,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Female,610.0,641.0,1.235,Mature,9.0,0.639,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,523.0,555.0,1.085,Mature,6.0,0.325,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,540.0,574.0,1.16,Mature,7.0,0.331,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,525.0,560.0,1.105,Mature,6.0,0.216,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Female,570.0,608.0,1.265,Mature,8.0,0.33,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Female,624.0,661.0,1.7,Mature,11.0,0.462,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Female,531.0,564.0,1.185,Mature,6.0,0.085,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Female,507.0,540.0,0.85,Mature,4.0,0.139,2011
2011-09-17,Moose Lake,Lake,Northern Pike,Male,573.0,611.0,1.335,Mature,9.0,0.316,2011
2012-08-01,Moose Lake,Lake,Northern Pike,Male,,600.0,0.97,Unknown,,0.464,2012
2012-08-01,Moose Lake,Lake,Northern Pike,Male,,590.0,1.32,Unknown,,0.21,2012
2012-08-01,Moose Lake,Lake,Northern Pike,Male,,570.0,1.13,Unknown,,0.218,2012
2012-08-01,Moose Lake,Lake,Northern Pike,Female,,600.0,1.17,Unknown,,0.22,2012
2012-08-01,Moose Lake,Lake,Northern Pike,Female,,640.0,1.49,Unknown,,0.337,2012
2012-08-01,Moose Lake,Lake,Northern Pike,Female,,650.0,1.29,Unknown,,0.445,2012
2012-08-01,Moose Lake,Lake,Northern Pike,Female,,610.0,1.35,Unknown,,0.308,2012
2012-08-01,Moose Lake,Lake,Northern Pike,Male,,630.0,1.49,Unknown,,0.184,2012
2012-08-01,Moose Lake,Lake,Northern Pike,Female,,700.0,1.65,Unknown,,0.532,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,620.0,1.356,Unknown,,0.269,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,650.0,1.16,Unknown,,0.495,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,620.0,1.614,Unknown,,0.26,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,645.0,1.8,Unknown,,0.197,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,630.0,1.644,Unknown,,0.332,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,630.0,1.71,Unknown,,0.181,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,690.0,1.976,Unknown,,0.326,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,650.0,2.2,Unknown,,0.173,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,900.0,4.9,Unknown,,1.316,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,890.0,6.91,Unknown,,0.803,2012
2012-09-05,Moose Lake,Lake,Northern Pike,Female,,830.0,5.45,Unknown,,1.083,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,660.0,1.57,Unknown,,0.382,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,660.0,1.97,Unknown,,0.269,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,560.0,1.04,Unknown,,0.114,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Male,,590.0,1.77,Unknown,,0.29,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,650.0,1.68,Unknown,,0.52,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,680.0,1.96,Unknown,,0.426,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,530.0,1.19,Unknown,,0.106,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,670.0,1.93,Unknown,,0.314,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,630.0,1.69,Unknown,,0.192,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,620.0,1.65,Unknown,,0.262,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,830.0,5.406,Unknown,,0.76,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,660.0,2.1,Unknown,,0.215,2012
2012-10-02,Moose Lake,Lake,Northern Pike,Female,,610.0,1.57,Unknown,,0.19,2012
2017-10-04,Moose Lake,Lake,Northern Pike,Female,686.0,722.0,2.7,Mature,6.0,0.29,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,640.0,677.0,2.03,Mature,4.0,0.223,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,630.0,666.0,2.105,Mature,6.0,0.315,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Male,600.0,640.0,1.66,Mature,6.0,0.228,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,611.0,651.0,1.86,Mature,4.0,0.296,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,635.0,675.0,1.835,Mature,4.0,0.209,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,642.0,681.0,1.966,Mature,6.0,0.41,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,610.0,651.0,1.44,Mature,5.0,0.324,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,615.0,651.0,1.675,Mature,5.0,0.296,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,610.0,644.0,1.585,Mature,5.0,0.381,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,609.0,645.0,1.675,Mature,5.0,0.163,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,680.0,720.0,2.414,Mature,8.0,0.353,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,689.0,730.0,2.548,Mature,6.0,0.574,2017
2017-10-04,Moose Lake,Lake,Northern Pike,Female,640.0,678.0,2.032,Mature,6.0,0.463,2017
2011-09-17,Moose Lake,Lake,Walleye,Female,562.0,593.0,1.935,Mature,10.0,0.476,2011
2011-09-17,Moose Lake,Lake,Walleye,Female,574.0,604.0,1.985,Mature,12.0,0.598,2011
2011-09-17,Moose Lake,Lake,Walleye,Female,559.0,586.0,1.91,Mature,10.0,0.628,2011
2011-09-17,Moose Lake,Lake,Walleye,Female,521.0,552.0,1.63,Mature,10.0,0.42,2011
2011-09-17,Moose Lake,Lake,Walleye,Female,522.0,551.0,1.53,Mature,9.0,0.438,2011
2011-09-17,Moose Lake,Lake,Walleye,Male,522.0,550.0,1.455,Mature,12.0,0.529,2011
2011-09-17,Moose Lake,Lake,Walleye,Male,476.0,507.0,1.26,Mature,11.0,0.391,2011
2011-09-17,Moose Lake,Lake,Walleye,Male,459.0,485.0,1.24,Mature,8.0,0.323,2011
2011-09-17,Moose Lake,Lake,Walleye,Female,570.0,601.0,1.91,Mature,13.0,0.65,2011
2011-09-17,Moose Lake,Lake,Walleye,Male,490.0,526.0,1.475,Mature,7.0,0.295,2011
2012-08-01,Moose Lake,Lake,Walleye,Female,,620.0,2.05,Unknown,,0.708,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,640.0,2.29,Unknown,,0.64,2012
2012-08-01,Moose Lake,Lake,Walleye,Male,,500.0,1.06,Unknown,,0.297,2012
2012-08-01,Moose Lake,Lake,Walleye,Male,,510.0,1.18,Unknown,,0.619,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,600.0,1.79,Unknown,,0.506,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,550.0,1.51,Unknown,,0.432,2012
2012-08-01,Moose Lake,Lake,Walleye,Male,,540.0,1.46,Unknown,,0.592,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,530.0,1.25,Unknown,,0.285,2012
2012-08-01,Moose Lake,Lake,Walleye,Male,,530.0,1.37,Unknown,,0.655,2012
2012-08-01,Moose Lake,Lake,Walleye,Male,,550.0,1.38,Unknown,,0.448,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,600.0,1.81,Unknown,,0.353,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,580.0,1.65,Unknown,,0.283,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,630.0,2.23,Unknown,,0.677,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,600.0,1.88,Unknown,,0.703,2012
2012-08-01,Moose Lake,Lake,Walleye,Female,,530.0,1.3,Unknown,,0.586,2012
2012-09-05,Moose Lake,Lake,Walleye,Unknown,,530.0,1.5,Unknown,,0.569,2012
2012-09-05,Moose Lake,Lake,Walleye,Unknown,,500.0,1.44,Unknown,,0.525,2012
2012-09-05,Moose Lake,Lake,Walleye,Unknown,,530.0,1.558,Unknown,,0.657,2012
2012-09-05,Moose Lake,Lake,Walleye,Unknown,,530.0,1.432,Unknown,,0.649,2012
2012-09-05,Moose Lake,Lake,Walleye,Unknown,,520.0,1.38,Unknown,,0.446,2012
2012-09-05,Moose Lake,Lake,Walleye,Unknown,,540.0,1.5,Unknown,,0.771,2012
2012-09-05,Moose Lake,Lake,Walleye,Unknown,,540.0,1.548,Unknown,,0.687,2012
2012-09-05,Moose Lake,Lake,Walleye,Female,,480.0,1.14,Unknown,,0.208,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,545.0,1.55,Unknown,,0.324,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,550.0,1.76,Unknown,,0.376,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,610.0,2.35,Unknown,,0.411,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,530.0,1.47,Unknown,,0.362,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,560.0,2.22,Unknown,,0.359,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,600.0,2.3,Unknown,,0.637,2012
2012-10-02,Moose Lake,Lake,Walleye,Male,,500.0,1.33,Unknown,,0.411,2012
2012-10-02,Moose Lake,Lake,Walleye,Male,,550.0,1.56,Unknown,,0.73,2012
2012-10-02,Moose Lake,Lake,Walleye,Unknown,,580.0,1.9,Unknown,,0.629,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,500.0,1.18,Unknown,,0.181,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,530.0,1.45,Unknown,,0.272,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,610.0,2.8,Unknown,,0.628,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,510.0,1.32,Unknown,,0.348,2012
2012-10-02,Moose Lake,Lake,Walleye,Female,,540.0,1.58,Unknown,,0.23,2012
2012-10-02,Moose Lake,Lake,Walleye,Male,,500.0,1.32,Unknown,,0.423,2012
2017-10-04,Moose Lake,Lake,Walleye,Female,608.0,630.0,2.744,Mature,11.0,0.557,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,520.0,550.0,1.7,Mature,7.0,0.372,2017
2017-10-04,Moose Lake,Lake,Walleye,Male,524.0,550.0,1.65,Mature,10.0,0.54,2017
2017-10-04,Moose Lake,Lake,Walleye,Male,482.0,513.0,1.29,Mature,13.0,0.584,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,585.0,620.0,2.35,Mature,10.0,0.517,2017
2017-10-04,Moose Lake,Lake,Walleye,Male,496.0,524.0,1.545,Mature,10.0,0.505,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,539.0,566.0,1.79,Mature,7.0,0.413,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,539.0,569.0,1.92,Mature,10.0,0.37,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,550.0,580.0,1.992,Mature,8.0,0.377,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,624.0,659.0,1.935,Mature,,0.809,2017
2017-10-04,Moose Lake,Lake,Walleye,Male,504.0,528.0,1.438,Mature,7.0,0.444,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,495.0,522.0,1.434,Mature,6.0,0.394,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,559.0,586.0,1.985,Mature,9.0,0.483,2017
2017-10-04,Moose Lake,Lake,Walleye,Male,485.0,510.0,1.292,Mature,12.0,0.565,2017
2017-10-04,Moose Lake,Lake,Walleye,Male,551.0,581.0,1.862,Mature,15.0,0.608,2017
2017-10-04,Moose Lake,Lake,Walleye,Female,562.0,592.0,2.03,Mature,8.0,0.381,2017
2012-08-01,Moose Lake,Lake,Yellow Perch,Male,,250.0,0.201,Unknown,,0.05,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Male,,215.0,0.229,Unknown,,0.071,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Male,,225.0,0.144,Unknown,,0.042,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Male,,225.0,0.14,Unknown,,0.048,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Female,,220.0,0.151,Unknown,,0.048,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Male,,235.0,0.161,Unknown,,0.053,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Male,,270.0,0.258,Unknown,,0.056,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Male,,255.0,0.251,Unknown,,0.074,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Female,,240.0,0.179,Unknown,,0.076,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Female,,245.0,0.178,Unknown,,0.06,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Male,,230.0,0.168,Unknown,,0.06,2012
2012-08-01,Moose Lake,Lake,Yellow Perch,Female,,225.0,0.147,Unknown,,0.044,2012
2012-09-05,Moose Lake,Lake,Yellow Perch,Female,,260.0,0.24,Unknown,,0.042,2012
2012-09-05,Moose Lake,Lake,Yellow Perch,Female,,250.0,0.18,Unknown,,0.062,2012
2012-09-05,Moose Lake,Lake,Yellow Perch,Female,,250.0,0.214,Unknown,,0.005,2012
2012-09-05,Moose Lake,Lake,Yellow Perch,Female,,250.0,0.232,Unknown,,0.108,2012
2012-09-05,Moose Lake,Lake,Yellow Perch,Male,,240.0,0.18,Unknown,,0.051,2012
2012-09-05,Moose Lake,Lake,Yellow Perch,Female,,220.0,0.14,Unknown,,0.065,2012
2012-09-05,Moose Lake,Lake,Yellow Perch,Female,,250.0,0.218,Unknown,,0.047,2012
2012-09-05,Moose Lake,Lake,Yellow Perch,Female,,270.0,0.222,Unknown,,0.078,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Female,,230.0,0.168,Unknown,,0.044,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,170.0,0.078,Unknown,,0.052,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Female,,280.0,0.288,Unknown,,0.102,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Female,,270.0,0.316,Unknown,,0.117,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,220.0,0.126,Unknown,,0.102,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Female,,210.0,0.112,Unknown,,0.055,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,170.0,0.052,Unknown,,0.037,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,190.0,0.08,Unknown,,0.024,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,170.0,0.062,Unknown,,0.043,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,170.0,0.056,Unknown,,0.043,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,200.0,0.096,Unknown,,0.041,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Female,,190.0,0.072,Unknown,,0.04,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,190.0,0.072,Unknown,,0.038,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,170.0,0.06,Unknown,,0.056,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,190.0,0.068,Unknown,,0.026,2012
2012-10-02,Moose Lake,Lake,Yellow Perch,Unknown,,160.0,0.046,Unknown,,0.024,2012
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,424.0,450.0,0.54,Mature,,0.054,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,545.0,576.0,1.1,Mature,9.0,0.228,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,446.0,469.0,0.71,Mature,4.0,0.079,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,501.0,532.0,1.01,Mature,,0.055,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,763.0,801.0,3.22,Mature,6.0,0.414,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,459.0,490.0,0.685,Mature,4.0,0.124,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,946.0,997.0,7.04,Mature,11.0,0.912,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,513.0,543.0,1.0,Mature,5.0,0.167,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,815.0,850.0,4.06,Mature,8.0,0.481,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,525.0,552.0,1.19,Mature,5.0,0.118,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,766.0,807.0,3.395,Mature,11.0,0.553,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,466.0,498.0,0.78,Mature,2.0,0.094,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,516.0,552.0,1.06,Mature,5.0,0.091,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,800.0,842.0,3.85,Mature,7.0,0.349,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,503.0,534.0,1.005,Mature,4.0,0.096,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,460.0,490.0,0.855,Mature,4.0,0.146,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,651.0,690.0,2.04,Mature,10.0,0.248,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,483.0,510.0,0.94,Mature,5.0,0.096,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,439.0,472.0,0.61,Mature,4.0,0.121,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,442.0,470.0,0.6,Mature,,0.04,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,465.0,499.0,0.83,Mature,5.0,0.118,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,777.0,819.0,3.89,Mature,9.0,0.545,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Female,518.0,546.0,0.965,Mature,4.0,0.13,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,532.0,563.0,1.095,Mature,4.0,0.123,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,461.0,490.0,0.815,Mature,5.0,0.128,2015
2015-09-30,Muskwa Lake,Lake,Northern Pike,Male,620.0,655.0,1.39,Mature,5.0,0.229,2015
2015-09-30,Muskwa Lake,Lake,Walleye,Female,424.0,446.0,0.91,Immature,3.0,0.082,2015
2015-09-30,Muskwa Lake,Lake,Walleye,Female,584.0,609.0,2.465,Mature,9.0,0.354,2015
2015-09-30,Muskwa Lake,Lake,Walleye,Male,412.0,435.0,0.87,Mature,3.0,0.076,2015
2015-09-30,Muskwa Lake,Lake,Walleye,Female,546.0,577.0,2.08,Mature,9.0,0.21,2015
2015-09-30,Muskwa Lake,Lake,Walleye,Female,441.0,463.0,1.11,Mature,3.0,0.071,2015
2015-09-30,Muskwa Lake,Lake,Walleye,Male,413.0,437.0,0.86,Mature,4.0,0.211,2015
2015-09-30,Muskwa Lake,Lake,Walleye,Female,430.0,453.0,0.94,Mature,3.0,0.057,2015
2015-09-30,Muskwa Lake,Lake,Walleye,Male,526.0,533.0,1.72,Mature,7.0,0.22,2015
2007-08-03,Namur Lake,Lake,Lake Trout,Female,621.0,,2.38,Mature,15.0,0.703,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,538.0,,1.67,Mature,7.0,0.545,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,612.0,,2.34,Mature,10.0,0.404,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Female,741.0,,3.66,Mature,18.0,0.772,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,612.0,,2.24,Mature,12.0,0.65,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Female,462.0,,0.97,Immature,4.0,0.169,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Female,540.0,,1.57,Mature,8.0,0.51,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,580.0,,2.18,Mature,9.0,0.488,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,562.0,,1.61,Mature,12.0,0.631,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,524.0,,1.57,Mature,10.0,0.42,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,478.0,,1.12,Mature,7.0,0.198,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Female,608.0,,2.12,Mature,11.0,0.435,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,621.0,,2.19,Mature,13.0,0.698,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Female,427.0,,0.73,Immature,5.0,0.126,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,482.0,,1.2,Mature,8.0,0.193,2007
2007-08-03,Namur Lake,Lake,Lake Trout,Male,485.0,,1.16,Mature,6.0,0.205,2007
2018-06-17,Narrow Lake,Lake,Burbot,Male,,570.0,1.435,Mature,6.0,0.132,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,998.0,1040.0,7.4,Mature,10.0,2.484,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Male,476.0,508.0,0.675,Mature,4.0,0.494,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,481.0,510.0,0.65,Mature,3.0,0.705,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,530.0,564.0,0.96,Mature,4.0,0.837,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,527.0,555.0,0.77,Mature,5.0,0.912,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,577.0,622.0,1.35,Mature,6.0,0.868,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Male,510.0,545.0,0.92,Mature,4.0,0.628,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Male,402.0,427.0,0.505,Mature,2.0,0.33,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Male,574.0,610.0,1.22,Mature,6.0,1.223,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,635.0,678.0,1.605,Mature,5.0,0.858,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Male,523.0,558.0,1.105,Mature,5.0,0.692,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,570.0,608.0,1.27,Mature,5.0,0.623,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,796.0,837.0,3.56,Mature,8.0,0.862,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Male,483.0,514.0,0.75,Mature,5.0,0.708,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Female,513.0,545.0,0.825,Mature,5.0,0.863,2018
2018-06-17,Narrow Lake,Lake,Northern Pike,Male,488.0,518.0,0.73,Mature,4.0,0.622,2018
2018-06-17,Narrow Lake,Lake,Walleye,Female,553.0,579.0,1.39,Mature,7.0,1.186,2018
2018-06-17,Narrow Lake,Lake,Walleye,Male,613.0,639.0,1.925,Mature,17.0,1.684,2018
2018-06-17,Narrow Lake,Lake,Walleye,Male,565.0,590.0,1.69,Mature,9.0,1.237,2018
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,764.0,802.0,2.91,Unknown,,0.139,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,837.0,882.0,4.51,Unknown,,0.181,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,790.0,847.0,4.025,Unknown,,0.193,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,894.0,948.0,6.34,Unknown,,0.143,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,860.0,907.0,5.1,Unknown,,0.175,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,616.0,649.0,1.645,Unknown,,0.098,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,627.0,664.0,1.88,Unknown,,0.069,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,614.0,650.0,1.495,Unknown,,0.097,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,601.0,639.0,1.62,Unknown,,0.051,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,675.0,713.0,2.27,Unknown,,0.102,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,747.0,785.0,2.935,Unknown,,0.121,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Male,640.0,674.0,2.105,Unknown,,0.081,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,771.0,810.0,3.26,Unknown,,0.163,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,670.0,706.0,2.16,Unknown,,0.087,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,639.0,678.0,1.895,Unknown,,0.068,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Male,600.0,637.0,1.585,Unknown,,0.057,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,646.0,682.0,2.105,Unknown,,0.071,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,642.0,681.0,1.785,Unknown,,0.113,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,650.0,695.0,1.96,Unknown,,0.075,2012
2012-01-24,Nipisi Lake,Lake,Northern Pike,Female,752.0,796.0,2.54,Unknown,,0.142,2012
2015-09-15,North Buck Lake,Lake,Lake Whitefish,Male,,484.0,1.038,Mature,8.0,0.022,2015
2015-09-15,North Buck Lake,Lake,Lake Whitefish,Female,,490.0,1.339,Mature,6.0,0.037,2015
2015-09-15,North Buck Lake,Lake,Lake Whitefish,Female,,475.0,1.123,Mature,5.0,0.037,2015
2015-09-15,North Buck Lake,Lake,Lake Whitefish,Male,,514.0,1.286,Mature,9.0,0.012,2015
2015-09-15,North Buck Lake,Lake,Lake Whitefish,Female,,520.0,1.405,Mature,9.0,0.031,2015
2015-09-15,North Buck Lake,Lake,Lake Whitefish,Female,,456.0,0.8965,Mature,6.0,0.029,2015
2015-09-15,North Buck Lake,Lake,Lake Whitefish,Female,,514.0,1.376,Mature,7.0,0.032,2015
2015-09-15,North Buck Lake,Lake,Lake Whitefish,Female,,465.0,0.957,Mature,6.0,0.039,2015
